india,uttar pradesh,ballia,belhari
india,uttar pradesh,jaunpur,belhari
india,tamilnadu,pudukkottai,thirumayam
india,tamilnadu,sivaganga,thirumayam
india,telangana,hyderabad,golconda
india,maharashtra,nashik,trimbakeshwar
india,haryana,sirsa,elllenabad
india,haryana,mahendragarh,ateli
india,himachal pradesh,sirmaur,paonta sahib
india,telangana,karimnagar,kamanpur
india,tripura,west tripura,bishalgarh
india,west bengal,birbhum,suri-i
india,rajasthan,nagaur,riyan
india,uttar pradesh,ghazipur,mohammadabad
india,madhya pradesh,betul,amla
india,odisha,sambalpur,jujomura
india,andhra pradesh,anantapur,agali
india,uttar pradesh,mahamaya nagar,hasayan
india,bihar,rohtas,tilhothu
india,punjab,jalandhar,bhogpur
india,chhattisgarh,janjgir-champa,dabhra
india,telangana,rangareddy,marpalli
india,jharkhand,dhanbad,jharia-jorapokhar-si
india,telangana,warangal,nekkonda
india,andhra pradesh,kurnool,peapully
india,telangana,mahbubnagar,midgil
india,punjab,tarn taran,naushera panun
india,punjab,ludhiana,pakhowal
india,chhattisgarh,dakshin bastar dantewada,katekaleyan
india,andhra pradesh,sri potti sriramulu nellore,vinjamur
india,andhra pradesh,chittoor,renigunta
india,telangana,khammam,khammam(u)
india,bihar,bhojpur,garhani
india,kerala,kannur,payyannur
india,tamilnadu,karur,aravakurichi
india,haryana,bhiwani,dari- ii
india,haryana,sirsa,rania
india,uttar pradesh,mirzapur,marihan
india,gujarat,anand,sojitra
india,madhya pradesh,shajapur,moman badodia
india,tamilnadu,ramanathapuram,r.s. mangalam
india,andhra pradesh,guntur,macherla
india,west bengal,murshidabad,jalangi
india,andhra pradesh,visakhapatnam,hukumpet
india,chhattisgarh,durg,navagarh
india,uttar pradesh,hardoi,bharkhani
india,chhattisgarh,korba,pondi
india,andhra pradesh,chittoor,chaudepalle
india,telangana,adilabad,kasipet
india,odisha,ganjam,surada
india,jharkhand,latehar,chandwa
india,telangana,nizamabad,maklur
india,telangana,adilabad,dandepalli
india,maharashtra,sangli,walwa
india,andhra pradesh,west godavari,nallajerla
india,chhattisgarh,raipur,deobhog
india,maharashtra,buldana,deulgaon raja
india,tamilnadu,tirunelveli,sankarankoil
india,west bengal,purba medinipur,tamluk-i
india,haryana,mahendragarh,nangal choudhry
india,telangana,karimnagar,keshavapatnam
india,haryana,sonipat,kathura
india,telangana,karimnagar,sulthanabad
india,telangana,rangareddy,mominpet
india,punjab,rupnagar,nurpur bedi
india,madhya pradesh,dewas,tonk khurd
india,uttar pradesh,ballia,navanagar
india,bihar,bhojpur,arrah
india,uttar pradesh,mathura,chaumuha
india,gujarat,amreli,jafrabad
india,uttar pradesh,ghazipur,jakhania
india,telangana,mahbubnagar,manapad
india,west bengal,birbhum,khayrasol
india,telangana,medak,nyalkal
india,west bengal,south 24 parganas,maheshtala
india,gujarat,navsari,jalalpore
india,west bengal,purba medinipur,mahisadal-i
india,jharkhand,purbi singhbhum,chakulia
india,west bengal,maldah,gajol
india,madhya pradesh,ujjain,ghatiya
india,uttar pradesh,bahraich,jarwal
india,andhra pradesh,vizianagaram,vepada
india,andhra pradesh,chittoor,chinnagottigallu
india,maharashtra,akola,murtijapur
india,tamilnadu,kanniyakumari,agastheeswaram
india,west bengal,haora,uluberiya-ii
india,andhra pradesh,prakasam,santhanuthalapadu
india,kerala,pathanamthitta,elanthoor
india,haryana,hisar,hisar - i
india,odisha,nayagarh,dasapalla
india,uttar pradesh,fatehpur,airaya
india,west bengal,murshidabad,nabagram
india,odisha,khordha,jatani
india,west bengal,pashchim medinipur,pingla
india,uttar pradesh,bahraich,risia
india,chhattisgarh,janjgir-champa,shakti
india,uttar pradesh,gorakhpur,chirgawan
india,andhra pradesh,east godavari,korukonda
india,delhi,south,defence colony
india,odisha,kendrapara,marsa ghai
india,madhya pradesh,dhar,bagh
india,uttar pradesh,mirzapur,chhanvey
india,kerala,thrissur,anthikadu
india,jammu & kashmir,kathua,bashohli
india,punjab,rupnagar,chamkaur sahib
india,telangana,warangal,mulug ghanpur
india,bihar,kaimur (bhabua),mohania
india,uttarakhand,nainital,bhimtal
india,odisha,sundargarh,kuanrmunda
india,odisha,nuapada,sinapali
india,west bengal,north 24 parganas,barakpur-ii
india,telangana,khammam,tekulapalli
india,telangana,mahbubnagar,narayanpet
india,uttar pradesh,hardoi,hariyawan
india,odisha,nayagarh,odagaon
india,uttar pradesh,mahamaya nagar,mursan
india,telangana,hyderabad,maredpally
india,tamilnadu,tiruppur,udumalaipettai
india,maharashtra,osmanabad,lohara
india,andhra pradesh,prakasam,ponnaluru
india,andhra pradesh,west godavari,undrajavaram
india,telangana,adilabad,tanoor
india,haryana,mewat,taoru
india,maharashtra,sindhudurg,devgad
india,madhya pradesh,sehore,nasrullaganj
india,uttar pradesh,ayodhya,amaniganj
india,odisha,cuttack,salepur
india,odisha,nayagarh,gania
india,telangana,nalgonda,mattampalle
india,chhattisgarh,rajnandgaon,rajnandgaon
india,tamilnadu,namakkal,mallasamudram
india,chhattisgarh,raipur,dharsiwa
india,chhattisgarh,raipur,balodabazar
india,bihar,pashchim champaran,bairala
india,madhya pradesh,rajgarh,jirapur
india,andhra pradesh,anantapur,lepakshi
india,andhra pradesh,east godavari,gollaprolu
india,uttar pradesh,kanpur dehat,malasa
india,andhra pradesh,krishna,penamaluru
india,odisha,cuttack,dampara
india,uttar pradesh,fatehpur,amauli
india,madhya pradesh,east nimar,pandhana
india,telangana,warangal,kesamudram
india,bihar,nalanda,noorsarai
india,jharkhand,pashchimi singhbhum,manoharpur
india,chhattisgarh,dakshin bastar dantewada,dantewada
india,andhra pradesh,krishna,mandavalli
india,bihar,jehanabad,jehanabad
india,maharashtra,ahmadnagar,rahata
india,andhra pradesh,kurnool,midthur
india,haryana,rohtak,lakhan majra
india,himachal pradesh,una,bangana
india,madhya pradesh,rajgarh,biaoraa
india,kerala,palakkad,kuzhalmannam
india,bihar,madhubani,ladhania
india,west bengal,north 24 parganas,bagdah
india,madhya pradesh,shahdol,gohparu
india,maharashtra,buldana,mehkar
india,odisha,koraput,narayan patana
india,uttar pradesh,agra,achhnera
india,bihar,purba champaran,narkatia
india,west bengal,barddhaman,katwa-ii
india,maharashtra,pune,haveli
india,andhra pradesh,kurnool,gadivemula
india,bihar,siwan,nautan
india,telangana,nizamabad,renjal
india,andhra pradesh,anantapur,gandlapenta
india,telangana,medak,toopran
india,uttar pradesh,sultanpur,jamo
india,rajasthan,karauli,todabhim
india,tamilnadu,cuddalore,annagramam
india,andhra pradesh,prakasam,tripurantakam
india,uttar pradesh,varanasi,arajiline
india,gujarat,banas kantha,dantiwada
india,andhra pradesh,kurnool,c.belgal
india,odisha,koraput,kotpad
india,andaman & nicobar,north & middle andaman,baratang island
india,jharkhand,ranchi,bero
india,odisha,cuttack,athagad
india,tamilnadu,theni,uthamapalayam
india,andhra pradesh,srikakulam,mandasa
india,madhya pradesh,betul,athner
india,assam,nalbari,barama
india,tamilnadu,tirunelveli,pappakudi
india,maharashtra,yavatmal,zari-zamni
india,odisha,dhenkanal,parajang
india,west bengal,pashchim medinipur,daspur-i
india,uttar pradesh,ballia,pandah
india,jharkhand,pashchimi singhbhum,tonto
india,west bengal,koch bihar,mathabhanga-ii
india,andhra pradesh,vizianagaram,balijipeta
india,west bengal,pashchim medinipur,mohanpur-i
india,telangana,adilabad,vemanpalli
india,chhattisgarh,surguja,pratappur
india,uttar pradesh,prayagraj,pratappur
india,telangana,medak,dubbak
india,rajasthan,chittaurgarh,bhainsrorgarh
india,telangana,rangareddy,bantwada
india,tamilnadu,salem,mc. donal choultry
india,andhra pradesh,y.s.r.,porumamilla
india,odisha,cuttack,nischinta koili
india,andhra pradesh,krishna,kruthivennu
india,telangana,karimnagar,odela
india,maharashtra,nashik,baglan
india,uttar pradesh,bulandshahr,araniya
india,jammu & kashmir,j&k district 1,nowshehra
india,uttar pradesh,lucknow,mal
india,west bengal,jalpaiguri,mal
india,telangana,mahbubnagar,telkapalle
india,maharashtra,osmanabad,washi
india,andhra pradesh,west godavari,devarapalli_wgd
india,telangana,nizamabad,kammarpalle
india,odisha,subarnapur,dunguripali
india,west bengal,maldah,manikchak
india,uttar pradesh,gonda,chhapia
india,andhra pradesh,sri potti sriramulu nellore,kaligiri
india,tamilnadu,the nilgiris,panthalur
india,uttar pradesh,muzaffarnagar,khatauli
india,uttar pradesh,shrawasti,sirsiya
india,uttar pradesh,sultanpur,shukul bazar
india,west bengal,nadia,navadwip
india,maharashtra,bid,ambejogai
india,andhra pradesh,sri potti sriramulu nellore,buchireddipalem
india,andhra pradesh,y.s.r.,kalasapadu
india,rajasthan,sirohi,reodar
india,west bengal,bankura,raipur i
india,madhya pradesh,gwalior,morar
india,telangana,warangal,geesugonda
india,andhra pradesh,prakasam,peddaraveedu
india,odisha,rayagada,ramanguda
india,maharashtra,akola,barshitakli
india,bihar,munger,karagpur
india,uttar pradesh,gonda,belsar
india,telangana,warangal,palakurthy
india,gujarat,bhavnagar,gariadhar
india,andhra pradesh,sri potti sriramulu nellore,sydapuram
india,gujarat,ahmadabad,barwala
india,haryana,hisar,barwala
india,haryana,panchkula,barwala
india,bihar,lakhisarai,surajgarha
india,telangana,rangareddy,shankarpally
india,kerala,malappuram,perinthalmanna
india,telangana,adilabad,dilwarpur
india,uttar pradesh,azamgarh,sathiyaon
india,uttar pradesh,agra,jaitpur kalan
india,uttar pradesh,auraiya,ajit mal
india,goa,south goa,marmugao
india,maharashtra,chandrapur,jiwati
india,maharashtra,amravati,teosa
india,uttar pradesh,mahoba,panwari
india,telangana,nalgonda,kodad
india,uttar pradesh,shahjahanpur,sindhauli
india,andhra pradesh,krishna,unguturu_kri
india,uttar pradesh,basti,bahadurpur
india,uttar pradesh,prayagraj,bahadurpur
india,uttar pradesh,rae bareli,bahadurpur
india,andhra pradesh,chittoor,vijayapuram
india,uttar pradesh,rae bareli,tiloi
india,bihar,nawada,kawakol
india,bihar,sheikhpura,shekhopur sarai
india,kerala,kottayam,lalam
india,madhya pradesh,umaria,karkeli (umariya)
india,odisha,nabarangapur,paparahandi
india,madhya pradesh,ashoknagar,ashok nagar
india,tamilnadu,namakkal,mohanur
india,uttar pradesh,azamgarh,dhekma
india,uttar pradesh,prayagraj,chaka
india,uttar pradesh,hardoi,bawan
india,tamilnadu,nagappattinam,sembanarkoil
india,andhra pradesh,anantapur,yadiki
india,west bengal,haora,udaynarayanpur
india,jharkhand,dumka,jama
india,delhi,north east,seema puri
india,uttar pradesh,mahoba,jaitpur
india,jharkhand,gumla,palkot
india,tamilnadu,namakkal,erumaipatti
india,tamilnadu,thoothukkudi,thoothukkudi
india,maharashtra,garhchiroli,etapalli
india,bihar,darbhanga,kusheshwarsthan (w)
india,tamilnadu,kanniyakumari,thackalai
india,west bengal,barddhaman,manteswar
india,telangana,medak,sangareddy
india,chhattisgarh,jashpur,jashpur
india,uttar pradesh,kheri,dhaurehra
india,haryana,sirsa,nathusari chopra
india,gujarat,anand,anklav
india,andhra pradesh,kurnool,gospad
india,rajasthan,alwar,kotkasim
india,uttar pradesh,kannauj,umarda
india,gujarat,dohad,dohad
india,uttar pradesh,mau,mohammadabad gohana
india,telangana,karimnagar,kataram
india,gujarat,navsari,bansda
india,tripura,west tripura,jirania
india,gujarat,dohad,fatepura
india,odisha,bargarh,bijepur
india,madhya pradesh,rewa,hanumana
india,tamilnadu,vellore,katpadi
india,kerala,palakkad,pattambi
india,bihar,nawada,sirdauli
india,jharkhand,ramgarh,gola
india,telangana,rangareddy,shamshabad
india,maharashtra,bhandara,lakhani
india,west bengal,maldah,chanchal-i
india,tamilnadu,namakkal,puduchatram
india,tamilnadu,vellore,sholingur
india,telangana,rangareddy,ghatkesar
india,uttar pradesh,lalitpur,talbehat
india,west bengal,maldah,english bazar
india,madhya pradesh,east nimar,baladi
india,gujarat,kheda,kheda
india,maharashtra,solapur,karmala
india,tamilnadu,virudunagar,srivilliputhur
india,uttar pradesh,kanpur nagar,chaubepur
india,tripura,west tripura,mohanpur
india,maharashtra,latur,jalkot
india,telangana,nizamabad,nandipet
india,west bengal,birbhum,mayureswar-ii
india,west bengal,north 24 parganas,barakpur-i
india,tamilnadu,nagappattinam,keelaiyur
india,telangana,medak,veldurthy
india,haryana,bhiwani,dadri - i
india,odisha,kalahandi,kalampur
india,andhra pradesh,kurnool,gonegandla
india,uttar pradesh,kheri,palia
india,tamilnadu,tiruvannamalai,cheyyar
india,bihar,saran (chhapra),dighwara
india,madhya pradesh,morena,joura
india,delhi,west,rajouri garden
india,chhattisgarh,raipur,mainpur
india,andhra pradesh,sri potti sriramulu nellore,marripadu
india,bihar,araria,bhargama
india,tamilnadu,dindigul,batlagundu
india,uttar pradesh,sonbhadra,myorpur
india,bihar,purnia,dagaura
india,andhra pradesh,prakasam,pullacheruvu
india,bihar,saran (chhapra),taraiya
india,haryana,hisar,adampur
india,punjab,jalandhar,adampur
india,tamilnadu,tiruppur,uthukuli
india,uttar pradesh,moradabad,bhagatpur tanda
india,andhra pradesh,guntur,thulluru
india,chhattisgarh,kabeerdham,pandariya
india,odisha,gajapati,mohana
india,punjab,firozpur,guru harsahai
india,uttar pradesh,ballia,revati
india,west bengal,murshidabad,samsherganj
india,west bengal,north 24 parganas,gaighata
india,telangana,warangal,korivi
india,andhra pradesh,kurnool,banaganapalle
india,bihar,bhojpur,koilwar
india,uttar pradesh,gautam buddha nagar,dankaur
india,punjab,fatehgarh sahib,amloh
india,uttar pradesh,azamgarh,ahiraula
india,andhra pradesh,visakhapatnam,devarapalli_vsp
india,kerala,kottayam,vaikom
india,uttar pradesh,azamgarh,tarwa
india,chhattisgarh,bastar,makdi
india,uttar pradesh,kushinagar,kasiya
india,telangana,medak,mirdoddi
india,bihar,darbhanga,manigachhi
india,andhra pradesh,y.s.r.,gopavaram
india,bihar,saharsa,saurbazar
india,andhra pradesh,sri potti sriramulu nellore,dakkili
india,west bengal,nadia,tehata-ii
india,odisha,rayagada,muniguda
india,odisha,kendrapara,pattamundai
india,andhra pradesh,krishna,pedaparupudi
india,maharashtra,amravati,anjangaon surji
india,assam,sivasagar,amguri
india,bihar,khagaria,chautham
india,odisha,sundargarh,tangarapali
india,jharkhand,pakur,amrapara
india,odisha,bhadrak,bant
india,telangana,khammam,mulakalapalli
india,chhattisgarh,durg,berla
india,jammu & kashmir,jammu,jammu
india,uttar pradesh,jalaun,kadaura
india,chhattisgarh,surguja,bhaiyathan
india,uttar pradesh,rae bareli,amawan
india,andhra pradesh,west godavari,tadepalligudem
india,chhattisgarh,janjgir-champa,pamgarh
india,kerala,thiruvananthapuram,parassala
india,andhra pradesh,east godavari,pedapudi
india,haryana,panchkula,pinjore
india,uttar pradesh,muzaffarnagar,baghara
india,chhattisgarh,narayanpur,narayanpur
india,jharkhand,jamtara,narayanpur
india,andhra pradesh,y.s.r.,vontimitta
india,andhra pradesh,anantapur,tadipatri
india,west bengal,haora,shyampur-i
india,telangana,rangareddy,moinabad
india,gujarat,panch mahals,lunawada
india,andhra pradesh,visakhapatnam,gudem kothaveedi
india,tamilnadu,krishnagiri,shoolagiri
india,haryana,hisar,bass
india,andhra pradesh,east godavari,karapa
india,west bengal,birbhum,labhpur
india,tripura,west tripura,dukli
india,bihar,saran (chhapra),ravelganj
india,maharashtra,pune,purandhar
india,andhra pradesh,prakasam,kandukur_prk
india,andhra pradesh,anantapur,talupula
india,bihar,patna,fathua
india,telangana,rangareddy,hayatnagar
india,bihar,patna,ghosawari
india,andhra pradesh,chittoor,palamaner
india,madhya pradesh,dindori,mehadwani
india,odisha,sambalpur,bamra
india,jharkhand,ranchi,ormanjhi
india,chhattisgarh,durg,sanjari balod
india,uttar pradesh,chandauli,barhani
india,andhra pradesh,vizianagaram,bhogapuram
india,west bengal,uttar dinajpur,chopra
india,bihar,madhepura,gwalpara
india,kerala,kottayam,ettumanoor
india,tripura,south tripura,hrishimukh
india,andhra pradesh,east godavari,sakhinetipalli
india,tamilnadu,sivaganga,devaikkottai
india,uttar pradesh,meerut,sarurpur khurd
india,bihar,gopalganj,uchkagaon
india,uttar pradesh,bijnor,budhanpur seohara
india,tamilnadu,coimbatore,sarcarsamakulam
india,delhi,new delhi,connaught place
india,uttar pradesh,etawah,takha
india,rajasthan,udaipur,jhadol
india,madhya pradesh,tikamgarh,prithvipur
india,uttar pradesh,fatehpur,haswa
india,uttar pradesh,bijnor,afzalgarh
india,rajasthan,jhunjhunun,buhana
india,kerala,thiruvananthapuram,nemom
india,delhi,east,preet vihar
india,madhya pradesh,jabalpur,majhauli
india,madhya pradesh,sidhi,majhauli
india,west bengal,barddhaman,galsi-ii
india,andhra pradesh,guntur,mangalagiri
india,andhra pradesh,krishna,gampalagudem
india,andhra pradesh,kurnool,veldurthi_kur
india,bihar,gopalganj,kataiya
india,tamilnadu,kancheepuram,maduranthakam
india,telangana,medak,kalher
india,uttar pradesh,saharanpur,sadauli qadeem
india,maharashtra,satara,man
india,andhra pradesh,east godavari,rayavaram
india,jharkhand,garhwa,bhawanathpur
india,uttar pradesh,sultanpur,dostpur
india,telangana,mahbubnagar,bombaspet
india,telangana,nalgonda,ramannapeta
india,bihar,gopalganj,pachdeori
india,rajasthan,ganganagar,gharsana
india,telangana,mahbubnagar,kodair
india,maharashtra,nandurbar,nawapur
india,gujarat,mahesana,becharaji
india,andhra pradesh,prakasam,yaddanapudi
india,uttar pradesh,shrawasti,prayagpur
india,madhya pradesh,anuppur,jaithari
india,andhra pradesh,chittoor,yadamarri
india,telangana,mahbubnagar,narva
india,telangana,mahbubnagar,gopalpet
india,tamilnadu,pudukkottai,manamelkudi
india,assam,cachar,sonai
india,chhattisgarh,dhamtari,sihawa (nagri)
india,odisha,balangir,puintala
india,uttar pradesh,hardoi,sursa
india,madhya pradesh,east nimar,punasa
india,uttar pradesh,lalitpur,mandawara
india,uttar pradesh,deoria,desai deoria
india,assam,jorhat,jorhat east
india,telangana,mahbubnagar,ieeja
india,rajasthan,dungarpur,bichhiwara
india,gujarat,rajkot,tankara
india,assam,barpeta,barpeta
india,odisha,jagatsinghapur,tirtol
india,chhattisgarh,bilaspur,lormi
india,bihar,patna,phulwarisharif
india,kerala,idukki,idukki
india,tamilnadu,salem,yercaud
india,andhra pradesh,srikakulam,polaki
india,bihar,araria,forbesganj
india,gujarat,panch mahals,ghoghamba
india,andhra pradesh,guntur,atchampeta
india,meghalaya,west khasi hills,mawshynrut
india,odisha,bargarh,attabira
india,andhra pradesh,y.s.r.,lingala
india,andhra pradesh,y.s.r.,obulavaripalli
india,punjab,sangrur,amargarh
india,maharashtra,sangli,palus
india,telangana,warangal,stn ghanpur
india,andhra pradesh,kurnool,chippagiri
india,andhra pradesh,guntur,battiprolu
india,odisha,sambalpur,rairakhol
india,west bengal,south 24 parganas,bishnupur-ii
india,rajasthan,bhilwara,hurda
india,haryana,rewari,khol
india,madhya pradesh,rewa,jawa
india,uttar pradesh,sultanpur,mahar
india,uttar pradesh,shahjahanpur,nigohi
india,telangana,khammam,yerrupalem
india,tamilnadu,krishnagiri,veppanapalli
india,tamilnadu,dindigul,thoppampatti
india,kerala,kannur,taliparamba
india,odisha,puri,kakat pur
india,west bengal,south 24 parganas,diamondharbour-ii
india,uttar pradesh,azamgarh,mehnagar
india,telangana,nalgonda,peddavuru
india,telangana,nalgonda,bommalaramaram
india,west bengal,south 24 parganas,magrahat-i
india,andhra pradesh,krishna,g.konduru
india,rajasthan,ajmer,peesangan
india,telangana,karimnagar,mallaharrao
india,west bengal,south 24 parganas,thakurpukur
india,madhya pradesh,morena,porsa
india,kerala,thrissur,chalakudy
india,delhi,new delhi,parliament street
india,odisha,cuttack,mahanga
india,andhra pradesh,y.s.r.,kondapuram_kdp
india,bihar,nalanda,rahul
india,telangana,medak,jinnaram
india,uttar pradesh,chandauli,chakiya
india,west bengal,birbhum,sainthia
india,telangana,warangal,lingala ghanpur
india,uttar pradesh,pratapgarh,pratapgarh (sadar)
india,tamilnadu,tiruppur,madathukulam
india,west bengal,puruliya,banduan
india,andhra pradesh,krishna,thotlavalluru
india,chhattisgarh,koriya,sonhat
india,tamilnadu,thanjavur,madukkur
india,tamilnadu,thiruvarur,madukkur
india,telangana,medak,pulkal
india,andhra pradesh,anantapur,raptadu
india,andhra pradesh,east godavari,p.gannavaram
india,telangana,nalgonda,gundala_nlg
india,andhra pradesh,sri potti sriramulu nellore,anumasamudrampeta
india,andhra pradesh,sri potti sriramulu nellore,tada
india,andhra pradesh,visakhapatnam,kotauratla
india,haryana,sirsa,baragudha
india,uttar pradesh,kheri,mohammadi
india,tamilnadu,dindigul,oddanchatram
india,bihar,kishanganj,kochadhiman
india,telangana,karimnagar,veenavanka
india,uttar pradesh,bara banki,harakh
india,andhra pradesh,west godavari,kalla
india,madhya pradesh,shahdol,jaysing nagar
india,andhra pradesh,kurnool,bethamcherla
india,karnataka,shimoga,tirthahalli
india,andhra pradesh,chittoor,kambhamvaripalle
india,uttar pradesh,shrawasti,gilaula
india,rajasthan,ajmer,bhinay
india,rajasthan,jhunjhunun,alsisar
india,madhya pradesh,ratlam,piploda
india,uttar pradesh,firozabad,araon
india,andhra pradesh,west godavari,nidadavole
india,telangana,khammam,kothagudem
india,telangana,warangal,kothagudem
india,uttar pradesh,unnao,sikandarpur sarausi
india,telangana,medak,patancheru
india,uttar pradesh,unnao,bangarmau
india,andhra pradesh,east godavari,kothapeta
india,jharkhand,simdega,bano
india,madhya pradesh,tikamgarh,niwari
india,tamilnadu,coimbatore,coimbatore south
india,maharashtra,thane,talasari
india,andhra pradesh,kurnool,halaharvi
india,andhra pradesh,krishna,kaikaluru
india,assam,darrang,mangaldoi
india,bihar,purnia,jalalgarh
india,rajasthan,alwar,thanagazi
india,bihar,vaishali,raja pakar
india,uttar pradesh,etah,jaithara
india,chhattisgarh,bastar,londigura
india,odisha,ganjam,jaganathprasad
india,uttar pradesh,hardoi,bharawan
india,west bengal,maldah,habibpur
india,kerala,kozhikode,koduvaly
india,bihar,saran (chhapra),amnour
india,gujarat,kachchh,gandhidham
india,telangana,nalgonda,mothkur
india,odisha,malkangiri,kali mela
india,telangana,warangal,regonda
india,jharkhand,hazaribagh,barkagaon
india,tamilnadu,karur,thanthoni
india,maharashtra,parbhani,manwat
india,odisha,koraput,lamptaput
india,rajasthan,sikar,danta ramgarh
india,odisha,kalahandi,madanpur    rampur
india,bihar,purba champaran,harsidhi
india,gujarat,jamnagar,jamjodhpur
india,tripura,dhalai,salema
india,madhya pradesh,ashoknagar,mungawali
india,odisha,kandhamal,kotagarh
india,uttar pradesh,fatehpur,hathgaon
india,jharkhand,purbi singhbhum,ghatshila
india,andhra pradesh,east godavari,y.ramavaram
india,telangana,mahbubnagar,kalwakurthy
india,west bengal,barddhaman,memari-i
india,kerala,wayanad,sulthanbathery
india,tamilnadu,ramanathapuram,paramakudi
india,jharkhand,purbi singhbhum,baharagora
india,odisha,dhenkanal,hindol
india,andhra pradesh,prakasam,bestavaripeta
india,maharashtra,sangli,kadegaon
india,andhra pradesh,visakhapatnam,golugonda
india,andhra pradesh,krishna,bapulapadu
india,rajasthan,ajmer,arain
india,gujarat,bharuch,anklesvar
india,andhra pradesh,guntur,nadendla
india,bihar,katihar,manshi
india,bihar,purba champaran,bankatwa
india,west bengal,murshidabad,bharatpur-ii
india,tamilnadu,tirunelveli,kadayam
india,odisha,dhenkanal,kankada had
india,west bengal,maldah,chanchal-ii
india,tamilnadu,pudukkottai,tiruvarankulam
india,rajasthan,bikaner,khajuwal
india,odisha,kandhamal,khajuripada
india,andhra pradesh,y.s.r.,vemula
india,bihar,saran (chhapra),nagra
india,uttar pradesh,ballia,nagra
india,andhra pradesh,srikakulam,laveru
india,bihar,muzaffarpur,gaighat
india,telangana,warangal,venkatapur
india,haryana,panipat,madlauda
india,uttar pradesh,shahjahanpur,kalan
india,andhra pradesh,y.s.r.,veerapanayanipalle
india,telangana,mahbubnagar,dharur_mbn
india,telangana,karimnagar,siricilla
india,uttar pradesh,deoria,lar
india,telangana,khammam,kusumanchi
india,uttar pradesh,rae bareli,rahi
india,andhra pradesh,east godavari,ramachandrapuram_eg
india,andhra pradesh,guntur,vemuru
india,telangana,adilabad,beajjur
india,punjab,patiala,patran
india,uttar pradesh,bareilly,bhuta
india,jharkhand,saraikela-kharsawan,gobindpur (rajnagar)
india,telangana,nizamabad,nizamsagar
india,west bengal,nadia,nakashipara
india,kerala,kannur,peravoor
india,chhattisgarh,surguja,batauli
india,kerala,ernakulam,kothamangalam
india,kerala,idukki,kothamangalam
india,andhra pradesh,east godavari,seethanagaram
india,andhra pradesh,vizianagaram,seethanagaram
india,odisha,kendujhar,anandpur
india,bihar,madhepura,puraini
india,madhya pradesh,sidhi,rampur naikin
india,jharkhand,godda,boarijor
india,haryana,bhiwani,tosham
india,bihar,arwal,kurtha
india,madhya pradesh,seoni,chhapara
india,madhya pradesh,katni,katni
india,west bengal,hugli,singur
india,gujarat,kheda,mehmedabad
india,andhra pradesh,guntur,karempudi
india,maharashtra,sindhudurg,dodamarg
india,haryana,bhiwani,badhra
india,tamilnadu,kancheepuram,walajabad
india,odisha,mayurbhanj,kaptipada
india,andhra pradesh,sri potti sriramulu nellore,nellore rural
india,madhya pradesh,dhar,dharampuri
india,telangana,warangal,nallabelly
india,rajasthan,nagaur,parbatsar
india,haryana,jind,uchana
india,tamilnadu,erode,talavadi
india,uttar pradesh,aligarh,bijauli
india,andhra pradesh,visakhapatnam,nathavaram
india,andhra pradesh,sri potti sriramulu nellore,sullurupeta
india,andhra pradesh,prakasam,vetapalem
india,west bengal,dakshin dinajpur,kumarganj
india,maharashtra,hingoli,aundha
india,andhra pradesh,guntur,duggirala
india,andhra pradesh,kurnool,nandavaram
india,madhya pradesh,shajapur,badod
india,kerala,malappuram,kondotty
india,tamilnadu,virudunagar,virudhunagar
india,uttar pradesh,hamirpur,gohand
india,uttarakhand,nainital,kotabagh
india,chhattisgarh,surguja,lakhanpur
india,odisha,jharsuguda,lakhanpur
india,madhya pradesh,narsimhapur,chawarpatha
india,tamilnadu,theni,theni
india,telangana,karimnagar,chigurumamidi
india,uttar pradesh,muzaffarnagar,purkaji
india,uttar pradesh,bahraich,mihinpurwa
india,odisha,koraput,boipariguda
india,jharkhand,sahibganj,barhait
india,bihar,buxar,brahampur
india,jharkhand,lohardaga,bhandra
india,telangana,warangal,nellikudur
india,rajasthan,baran,antah
india,odisha,cuttack,baranga
india,telangana,adilabad,gudihatnoor
india,andhra pradesh,y.s.r.,veeraballi
india,telangana,mahbubnagar,kodangal
india,odisha,jagatsinghapur,jagatsinghapur
india,west bengal,murshidabad,raninagar-ii
india,maharashtra,buldana,buldana
india,odisha,bhadrak,basudebpur
india,andhra pradesh,chittoor,thavanampalle
india,telangana,nizamabad,pitlam
india,telangana,adilabad,kubeer
india,uttar pradesh,jaunpur,mogra badshahpur
india,uttar pradesh,azamgarh,mahrajganj
india,uttar pradesh,jaunpur,mahrajganj
india,uttar pradesh,maharajganj,mahrajganj
india,uttar pradesh,rae bareli,mahrajganj
india,bihar,saharsa,simri bakhtiyarpur
india,gujarat,patan,sidhpur
india,uttar pradesh,fatehpur,dhata
india,uttar pradesh,kanpur dehat,kakwan
india,odisha,anugul,athmallik
india,telangana,mahbubnagar,balanagar_mbn
india,telangana,warangal,cherial
india,haryana,panipat,bapoli
india,telangana,rangareddy,kulakcherla
india,punjab,moga,moga- ii
india,tamilnadu,sivaganga,ilayankudi
india,uttar pradesh,balrampur,rehra bazar
india,tamilnadu,tirunelveli,melaneelithanallur
india,tamilnadu,madurai,vadipatti
india,uttar pradesh,kanpur nagar,shivrajpur
india,uttar pradesh,lucknow,kakori
india,uttar pradesh,jaunpur,karanjakala
india,west bengal,puruliya,balarampur
